"response_id","experienced_maori","travelled_with_child_under_15","travelled_with_other_above_15","drive_yourself","qtr","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","no_days_in_nz","age_range","treated_spend","visited_island","spend_per_day"
"GEN24_1020191","No","No","Yes","Yes","1","Asia","Female","Yes","Holiday / vacation",8,27,4576.6,"Both",572.075
"GEN24_1020203","No","No","Yes","Yes","1","Asia","Male","No","Holiday / vacation",8,52,3318.648667,"North",414.831083375
"GEN24_1020207","Yes","No","Yes","Yes","1","Europe","Female","No","Visiting friends / relatives",33,37,2764.213333,"North",83.7640403939394
"GEN24_1020208","Yes","No","Yes","No","1","Europe","Female","No","Holiday / vacation",26,67,6400,"North",246.153846153846
"GEN24_1020213","No","No","Yes","No","1","Americas","Female","No","Visiting friends / relatives",18,57,1268.49384,"North",70.47188
"GEN24_1020214","No","No","Yes","No","1","Americas","Female","No","Visiting friends / relatives",18,37,587.2656667,"Both",32.6258703722222
"GEN24_1020216","No","No","Yes","No","1","Americas","Female","No","Visiting friends / relatives",11,32,3582.320567,"Both",325.665506090909
"GEN24_1020233","No","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",24,67,10106.04369,"Both",421.08515375
"GEN24_1020237","No","No","No","No","1","Europe","Male","No","Visiting friends / relatives",28,77,5112.628,"South",182.593857142857
"GEN24_1020246","Yes","Yes","Yes","Yes","1","Europe","Female","No","Visiting friends / relatives",14,47,1920,"Both",137.142857142857
"GEN24_1020251","No","No","Yes","Yes","1","Europe","Female","No","Visiting friends / relatives",109,67,7284.116765,"South",66.8267593119266
"GEN24_1020257","Yes","No","Yes","Yes","1","Oceania","Female","No","Visiting friends / relatives",10,67,2199.4038,"South",219.94038
"GEN24_1020270","No","No","No","Yes","1","Europe","Male","No","Visiting friends / relatives",48,72,4100,"Both",85.4166666666667
"GEN24_1020271","No","No","No","No","1","Oceania","Female","No","Visiting friends / relatives",8,52,2800,"South",350
"GEN24_1020272","No","No","No","No","1","Oceania","Female","No","Visiting friends / relatives",8,52,1380,"South",172.5
"GEN24_1020276","Yes","No","No","No","1","Europe","Male","Yes","Visiting friends / relatives",13,67,2109.094773,"North",162.238059461538
"GEN24_1020279","No","No","Yes","Yes","1","Europe","Male","No","Visiting friends / relatives",43,67,2950,"Both",68.6046511627907
"GEN24_1020290","No","No","Yes","Yes","1","Oceania","Male","No","Holiday / vacation",26,62,5270.5,"South",202.711538461538
"GEN24_1020296","No","No","Yes","Yes","1","Oceania","Male","Yes","Holiday / vacation",12,62,3431.612991,"South",285.96774925
"GEN24_1020305","No","Yes","Yes","Yes","1","Oceania","Female","No","Visiting friends / relatives",18,67,3979.563221,"South",221.086845611111
"GEN24_1020306","Yes","No","Yes","Yes","1","Oceania","Male","No","Holiday / vacation",35,77,14684.41451,"Both",419.554700285714
"GEN24_1020310","No","No","Yes","Yes","1","Oceania","Female","No","Holiday / vacation",25,57,6967.494013,"South",278.69976052
"GEN24_1020326","No","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",18,62,12405.96887,"Both",689.220492777778
"GEN24_1020327","No","No","No","Yes","1","Europe","Female","Yes","Holiday / vacation",108,32,6700,"Both",62.037037037037
"GEN24_1020332","No","No","Yes","Yes","1","Oceania","Male","No","Visiting friends / relatives",9,67,1550,"North",172.222222222222
"GEN24_1020338","No","No","No","Yes","1","Oceania","Female","No","Visiting friends / relatives",12,57,515.9095333,"North",42.9924611083333
"GEN24_1020343","Yes","No","Yes","No","1","Americas","Female","Yes","Holiday / vacation",12,52,15457.30647,"Both",1288.1088725
"GEN24_1020345","Yes","No","Yes","Yes","1","Asia","Male","Yes","Holiday / vacation",12,67,3980,"Both",331.666666666667
"GEN24_1020349","No","No","Yes","Yes","1","Asia","Female","No","Holiday / vacation",12,67,4081.246667,"Both",340.103888916667
"GEN24_1020360","No","No","Yes","Yes","1","Asia","Male","Yes","Holiday / vacation",11,52,3241.036967,"South",294.639724272727
"GEN24_1020364","No","No","Yes","Yes","1","Europe","Male","No","Visiting friends / relatives",25,62,8681.1914,"North",347.247656
"GEN24_1020365","Yes","Yes","Yes","Yes","1","Europe","Male","No","Visiting friends / relatives",103,77,4934.1208,"North",47.9040854368932
"GEN24_1020366","No","No","No","Yes","1","Europe","Female","No","Visiting friends / relatives",20,47,503.0868267,"South",25.154341335
"GEN24_1020376","Yes","No","Yes","Yes","1","Europe","Male","No","Visiting friends / relatives",15,27,3095.918933,"Both",206.394595533333
"GEN24_1020389","No","No","Yes","Yes","1","Europe","Female","No","Visiting friends / relatives",117,77,6385.3328,"North",54.575494017094
"GEN24_1020394","Yes","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",20,37,7072.468733,"Both",353.62343665
"GEN24_1020396","Yes","No","Yes","No","1","Europe","Female","Yes","Holiday / vacation",34,22,9236.814587,"Both",271.671017264706
"GEN24_1020407","Yes","No","Yes","Yes","1","Americas","Male","Yes","Holiday / vacation",54,62,38111.296,"Both",705.764740740741
"GEN24_1020421","Yes","No","Yes","Yes","1","Americas","Female","Yes","Holiday / vacation",38,57,6342.354843,"South",166.904074815789
"GEN24_1020436","No","No","Yes","Yes","1","Americas","Male","Yes","Holiday / vacation",15,62,5002.1076,"South",333.47384
"GEN24_1020447","Yes","No","Yes","Yes","1","Europe","Male","No","Visiting friends / relatives",47,77,2534.783627,"North",53.9315665319149
"GEN24_1020453","No","No","Yes","Yes","1","Europe","Male","Yes","Holiday / vacation",26,37,7754.152467,"Both",298.236633346154
"GEN24_1020455","Yes","No","No","Yes","1","Americas","Female","No","Visiting friends / relatives",15,42,6193.0856,"North",412.872373333333
"GEN24_1020457","Yes","No","Yes","Yes","1","Americas","Male","Yes","Holiday / vacation",27,62,8316.996367,"Both",308.036902481481
"GEN24_1020463","Yes","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",17,52,8316.953268,"Both",489.232545176471
"GEN24_1020468","No","No","Yes","No","1","Europe","Male","No","Visiting friends / relatives",27,77,2556.068069,"South",94.6691877407407
"GEN24_1020474","No","No","Yes","Yes","1","Europe","Female","No","Visiting friends / relatives",66,67,2302.589707,"South",34.8877228333333
"GEN24_1020484","Yes","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",28,22,5018.896487,"Both",179.246303107143
"GEN24_1020497","No","No","Yes","Yes","1","Oceania","Female","No","Visiting friends / relatives",24,62,3869.898667,"Both",161.245777791667
"GEN24_1020505","Yes","No","Yes","Yes","1","Oceania","Female","Yes","Holiday / vacation",22,57,11777.11033,"Both",535.323196818182
"GEN24_1020518","Yes","No","No","Yes","1","Europe","Female","No","Visiting friends / relatives",12,57,2100,"North",175
"GEN24_1020519","No","No","Yes","No","1","Americas","Female","No","Visiting friends / relatives",8,67,992.4816667,"South",124.0602083375
"GEN24_1020531","No","No","Yes","Yes","1","Oceania","Female","No","Visiting friends / relatives",18,52,3200,"Both",177.777777777778
"GEN24_1020538","Yes","No","Yes","No","1","Asia","Female","Yes","Holiday / vacation",31,67,14200.63437,"Both",458.084979677419
"GEN24_1020539","Yes","No","Yes","No","1","Asia","Female","Yes","Holiday / vacation",31,67,13034.8274,"Both",420.478303225806
"GEN24_1020552","Yes","No","No","Yes","1","Oceania","Female","No","Visiting friends / relatives",16,67,6259.340296,"Both",391.2087685
"GEN24_1020553","No","No","Yes","Yes","1","Europe","Female","No","Holiday / vacation",60,22,8350.625733,"North",139.17709555
"GEN24_1020558","No","No","No","Yes","1","Americas","Female","No","Visiting friends / relatives",5,52,3200,"North",640
"GEN24_1020563","No","No","Yes","No","1","Asia","Female","No","Business",3,57,1116.341,"Both",372.113666666667
"GEN24_1020570","No","No","No","Yes","1","Asia","Male","Yes","Holiday / vacation",6,27,1445,"North",240.833333333333
"GEN24_1020578","No","No","Yes","Yes","1","Europe","Female","No","Visiting friends / relatives",22,67,5021.19352,"North",228.236069090909
"GEN24_1020604","Yes","No","Yes","Yes","1","Europe","Female","Yes","Visiting friends / relatives",16,42,5882.245973,"South",367.6403733125
"GEN24_1020606","No","No","Yes","No","1","Oceania","Female","Yes","Other",7,47,4299.970195,"North",614.281456428571
"GEN24_1020610","Yes","No","No","Yes","1","Europe","Female","Yes","Holiday / vacation",26,52,9400,"Both",361.538461538462
"GEN24_1020611","No","No","Yes","No","1","Europe","Female","No","Visiting friends / relatives",33,57,5708.100533,"South",172.972743424242
"GEN24_1020617","Yes","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",23,57,6083.556202,"Both",264.502443565217
"GEN24_1020630","No","No","Yes","No","1","Europe","Female","Yes","Holiday / vacation",22,72,4976.115859,"Both",226.1870845
"GEN24_1020635","Yes","No","Yes","Yes","1","Europe","Male","No","Visiting friends / relatives",35,72,3197.503773,"Both",91.3572506571429
"GEN24_1020636","Yes","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",64,52,13900,"Both",217.1875
"GEN24_1020640","Yes","No","Yes","Yes","1","Americas","Male","No","Holiday / vacation",85,67,13797.80684,"South",162.327139294118
"GEN24_1020647","Yes","No","Yes","Yes","1","Americas","Female","Yes","Holiday / vacation",26,22,3827.009307,"North",147.192665653846
"GEN24_1020660","No","No","Yes","Yes","1","Asia","Female","No","Visiting friends / relatives",33,72,2031.6968,"North",61.5665696969697
"GEN24_1020669","No","No","No","Yes","1","Europe","Female","No","Visiting friends / relatives",26,62,3418,"Both",131.461538461538
"GEN24_1020677","Yes","No","Yes","No","1","Europe","Female","Yes","Visiting friends / relatives",26,27,967.1387967,"Both",37.1976460269231
"GEN24_1020678","Yes","No","Yes","Yes","1","Europe","Male","No","Visiting friends / relatives",28,62,10716.66667,"Both",382.738095357143
"GEN24_1020680","Yes","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",26,52,2426.23258866134,"Both",93.3166380254362
"GEN24_1020681","No","No","Yes","Yes","1","Europe","Female","No","Visiting friends / relatives",25,62,2321.9392,"South",92.877568
"GEN24_1020685","No","No","Yes","Yes","1","Europe","Female","No","Holiday / vacation",36,62,11429.74571,"Both",317.492936388889
"GEN24_1020688","No","No","Yes","Yes","1","Europe","Female","No","Holiday / vacation",43,57,19427.9864,"Both",451.813637209302
"GEN24_1020689","Yes","No","Yes","Yes","1","Europe","Female","No","Holiday / vacation",22,57,7130,"Both",324.090909090909
"GEN24_1020693","Yes","No","Yes","No","1","Americas","Female","No","Visiting friends / relatives",65,67,4001.68608,"South",61.5644012307692
"GEN24_1020697","Yes","Yes","Yes","No","1","Americas","Female","Yes","Holiday / vacation",21,47,3172.765392,"North",151.084066285714
"GEN24_1020698","Yes","No","Yes","Yes","1","Americas","Male","No","Visiting friends / relatives",29,67,24613.54533,"Both",848.742942413793
"GEN24_1020699","Yes","No","Yes","No","1","Americas","Female","No","Holiday / vacation",21,67,5542.017627,"Both",263.905601285714
"GEN24_1020700","No","No","Yes","Yes","1","Americas","Male","No","Holiday / vacation",13,77,6034.288533,"Both",464.176041
"GEN24_1020703","Yes","No","Yes","Yes","1","Americas","Female","Yes","Visiting friends / relatives",8,57,5824.676405,"Both",728.084550625
"GEN24_1020717","No","No","No","Yes","1","Americas","Female","No","Visiting friends / relatives",11,62,10020.09491,"North",910.917719090909
"GEN24_1020721","Yes","No","Yes","No","1","Oceania","Female","Yes","Holiday / vacation",9,57,8254.552533,"North",917.172503666667
"GEN24_1020733","Yes","No","Yes","Yes","1","Asia","Female","No","Other",9,42,3699.971653,"North",411.107961444444
"GEN24_1020737","Yes","No","Yes","No","1","Europe","Female","No","Other",21,62,7952.64176,"Both",378.697226666667
"GEN24_1020741","No","No","No","Yes","1","Europe","Female","Yes","Holiday / vacation",19,52,3192.6664,"South",168.035073684211
"GEN24_1020745","Yes","No","Yes","Yes","1","Europe","Male","Yes","Holiday / vacation",24,72,4303.128567,"Both",179.297023625
"GEN24_1020746","Yes","No","Yes","Yes","1","Europe","Female","No","Visiting friends / relatives",52,62,5283.048933,"North",101.597094865385
"GEN24_1020751","No","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",17,27,13091.53748,"Both",770.09044
"GEN24_1020754","No","No","Yes","No","1","Europe","Female","No","Visiting friends / relatives",41,72,1747.666671,"North",42.6260163658537
"GEN24_1020767","Yes","No","Yes","No","1","Americas","Female","No","Holiday / vacation",17,67,4366.919333,"South",256.877607823529
"GEN24_1020768","Yes","No","Yes","Yes","1","Americas","Male","Yes","Holiday / vacation",11,27,4843.310533,"Both",440.300957545455
"GEN24_1020770","No","No","Yes","Yes","1","Americas","Female","Yes","Holiday / vacation",9,67,3533.234733,"North",392.581637
"GEN24_1020771","No","No","Yes","Yes","1","Americas","Male","Yes","Visiting friends / relatives",14,27,1508.572133,"South",107.755152357143
"GEN24_1020789","Yes","No","Yes","Yes","1","Americas","Female","Yes","Holiday / vacation",21,67,4765.660885,"Both",226.936232619048
"GEN24_1020791","No","No","No","Yes","1","Asia","Female","No","Visiting friends / relatives",90,27,3060.935,"Both",34.0103888888889
"GEN24_1020793","No","No","Yes","No","1","Oceania","Female","No","Visiting friends / relatives",23,77,673.3977067,"North",29.2781611608696
"GEN24_1020797","No","No","Yes","Yes","1","Africa and Middle East","Female","Yes","Holiday / vacation",15,32,3195.3925,"Both",213.026166666667
"GEN24_1020799","No","No","Yes","Yes","1","Oceania","Male","No","Visiting friends / relatives",7,37,3095.4572,"North",442.208171428571
"GEN24_1020801","No","No","Yes","Yes","1","Oceania","Female","No","Visiting friends / relatives",9,27,265,"North",29.4444444444444
"GEN24_1020802","No","No","No","Yes","1","Oceania","Female","No","Visiting friends / relatives",6,57,108.6125333,"North",18.1020888833333
"GEN24_1020811","No","No","Yes","Yes","1","Oceania","Male","No","Visiting friends / relatives",26,52,2850,"North",109.615384615385
"GEN24_1020815","Yes","No","Yes","Yes","1","Oceania","Male","No","Holiday / vacation",16,72,3073.734693,"North",192.1084183125
"GEN24_1020821","Yes","No","No","Yes","1","Asia","Female","Yes","Visiting friends / relatives",27,27,3280.602967,"North",121.503813592593
"GEN24_1020827","No","No","Yes","Yes","1","Oceania","Male","No","Visiting friends / relatives",13,72,1493.422333,"North",114.878641
"GEN24_1020829","No","No","Yes","No","1","Oceania","Female","No","Visiting friends / relatives",8,47,1140,"North",142.5
"GEN24_1020835","Yes","No","Yes","Yes","1","Europe","Male","No","Visiting friends / relatives",47,62,2650,"South",56.3829787234043
"GEN24_1020836","No","No","Yes","Yes","1","Africa and Middle East","Female","Yes","Holiday / vacation",89,22,9480,"Both",106.516853932584
"GEN24_1020839","No","No","Yes","No","1","Oceania","Male","No","Holiday / vacation",9,62,3175,"South",352.777777777778
"GEN24_1020847","No","No","Yes","Yes","1","Europe","Female","Yes","Holiday / vacation",12,47,3463.559307,"Both",288.62994225
"GEN24_1020848","No","No","Yes","Yes","1","Oceania","Female","No","Holiday / vacation",22,72,4881.771332,"South",221.898696909091
"GEN24_1020855","No","No","Yes","Yes","1","Oceania","Female","Yes","Holiday / vacation",12,62,6462.445733,"South",538.537144416667
"GEN24_1020858","Yes","No","Yes","Yes","1","Oceania","Male","Yes","Holiday / vacation",12,52,3719.979267,"South",309.99827225
"GEN24_1020859","No","No","No","Yes","1","Oceania","Male","No","Visiting friends / relatives",7,27,814.594,"South",116.370571428571
"GEN24_1020875","No","No","Yes","No","1","Oceania","Female","No","Visiting friends / relatives",9,62,1052.455448,"North",116.939494222222
"GEN24_1020880","Yes","No","No","No","1","Oceania","Female","No","Other",7,67,651.6752,"North",93.0964571428571
"GEN24_1020881","No","No","No","Yes","1","Oceania","Female","No","Visiting friends / relatives",8,57,434.4501333,"North",54.3062666625
"GEN24_1020888","Yes","No","No","No","1","Europe","Female","No","Visiting friends / relatives",16,67,6100,"North",381.25
"GEN24_1020889","No","No","Yes","No","1","Europe","Female","No","Visiting friends / relatives",10,62,2206.682815,"North",220.6682815
"GEN24_1020892","Yes","Yes","Yes","Yes","1","Europe","Male","Yes","Holiday / vacation",22,52,8776.678067,"North",398.939912136364
"GEN24_1020904","Yes","No","Yes","Yes","1","Europe","Male","Yes","Holiday / vacation",14,52,7598.983261,"South",542.784518642857
"GEN24_1020906","Yes","No","Yes","No","1","Europe","Female","Yes","Holiday / vacation",25,57,8225,"Both",329
"GEN24_1020920","Yes","No","Yes","Yes","1","Europe","Male","Yes","Holiday / vacation",22,37,13940.43235,"Both",633.656015909091
"GEN24_1020926","No","No","Yes","Yes","1","Europe","Female","No","Holiday / vacation",31,37,4244,"South",136.903225806452
"GEN24_1020927","No","No","Yes","Yes","1","Europe","Male","Yes","Visiting friends / relatives",27,57,6097.025349,"Both",225.815753666667
